,f1,f2,f4,f25,f26,f27
4904,34,26,3,0,0,0
9524,99,15,2,1,11,0
7185,23,16,2,0,0,0
4679,110,15,2,1,0,0
2903,26,14,1,0,1,0
6342,15,6,1,1,0,0
6248,45,15,1,1,4,0
6488,52,16,2,0,0,0
5376,33,16,2,1,0,0
527,89,16,2,0,0,0
6503,70,15,3,0,1,0
1911,37,16,1,0,0,0
9049,49,29,5,1,0,0
1467,79,18,4,1,8,0
2965,24,16,1,0,0,0
10004,30,13,1,0,0,0
5208,26,17,2,1,0,0
4603,64,15,2,1,2,0
7132,46,37,2,1,0,0
6892,69,16,4,0,1,0
902,54,15,2,1,0,0
2784,23,14,2,1,0,0
3164,35,27,2,0,2,2
529,29,22,2,0,0,0
1087,32,14,1,1,0,0
2976,20,12,2,0,0,0
794,120,42,4,1,21,0
10008,81,27,2,0,18,0
3467,40,27,3,0,0,0
7319,70,45,5,1,17,17
7137,35,28,2,0,1,1
6598,41,19,3,0,0,0
9406,37,13,2,0,6,1
6330,91,19,5,1,0,0
3976,164,21,6,0,33,0
8736,43,25,2,1,0,0
8366,94,14,2,0,21,0
9925,466,15,4,1,77,1
10185,106,8,2,0,0,0
7646,31,22,2,1,0,0
3336,69,23,4,1,1,0
3443,38,24,2,0,0,0
1613,23,16,2,0,0,0
3893,43,27,4,0,5,5
3310,58,10,2,1,0,0
2410,40,31,3,1,0,0
13,31,10,2,0,2,0
1178,26,17,2,1,0,0
7741,19,5,1,1,1,0
5731,154,14,2,0,1,0
9388,30,21,2,1,0,0
359,35,27,2,0,0,0
2721,43,22,2,0,0,0
8786,50,18,2,0,0,0
2668,43,17,2,1,0,0
9512,80,27,3,0,6,0
7445,64,43,5,1,16,16
10669,35,26,2,1,0,0
11289,40,33,2,0,1,1
1526,43,14,3,0,6,0
8810,25,16,2,1,0,0
9538,33,25,2,0,0,0
5353,44,24,2,1,0,0
7635,45,16,3,0,0,0
4781,47,21,2,0,0,0
9047,92,27,2,1,4,0
6894,40,21,4,0,0,0
3543,89,15,2,1,12,0
11167,32,9,2,1,9,0
7205,29,20,2,1,0,0
6620,32,23,3,1,0,0
10892,26,17,2,1,0,0
8196,58,15,2,0,0,0
7340,174,14,8,0,20,0
1279,127,50,4,0,24,0
7672,23,15,3,1,0,0
5046,48,15,2,1,0,0
6401,106,45,4,0,18,0
2730,28,21,2,0,1,1
1884,20,13,2,0,0,0
177,60,15,4,0,0,0
5050,106,19,2,0,20,0
7251,41,29,1,0,0,0
10817,45,18,2,1,0,0
10667,59,16,2,1,0,0
10370,37,18,2,0,0,0
11188,47,20,2,0,0,0
11419,46,19,3,0,0,0
6997,105,28,4,0,10,0
178,18,11,1,0,0,0
8688,49,14,3,0,0,0
8950,26,18,2,0,0,0
3043,43,34,2,1,2,2
2961,128,50,4,1,18,0
5675,23,16,2,0,0,0
2416,88,14,4,1,4,0
1966,126,50,4,1,24,0
6139,55,13,4,1,3,0
6019,39,17,2,0,0,0
10234,23,15,1,0,0,0
4769,44,16,2,1,0,0
6188,38,30,2,0,0,0
5344,52,19,2,1,1,0
4500,27,18,2,1,0,0
2496,43,21,2,0,0,0
2839,73,41,4,1,5,5
9855,43,14,2,0,0,0
10325,51,24,2,1,0,0
8119,27,19,2,0,0,0
9973,43,34,2,1,0,0
3522,85,26,4,0,0,0
6603,56,15,3,0,0,0
7029,39,25,2,1,8,8
3881,65,16,2,0,0,0
2596,39,14,2,1,0,0
887,99,15,2,1,8,0
4824,135,19,2,0,0,0
7239,25,17,2,1,0,0
2788,101,11,1,1,5,0
5856,27,19,3,0,0,0
9997,77,14,4,1,5,0
2783,29,21,2,0,0,0
9113,35,10,1,1,0,0
1607,144,24,1,0,30,0
8260,31,12,1,0,4,0
11035,74,18,2,0,9,0
6303,77,18,2,1,9,0
4244,45,36,2,1,0,0
1426,260,27,3,0,33,0
11298,31,22,2,1,0,0
10859,30,23,2,0,0,0
1600,28,19,2,1,0,0
7586,56,19,3,0,0,0
2658,32,24,3,0,4,4
10927,43,17,2,0,0,0
1825,234,25,4,0,85,0
8776,51,27,5,0,0,0
662,43,25,5,1,0,0
8931,69,33,2,0,10,0
3451,611,21,4,1,71,0
7183,34,26,2,0,0,0
5746,84,18,4,1,7,0
836,29,20,2,1,0,0
7422,131,54,5,1,18,0
1412,49,25,2,0,0,0
7985,38,31,2,0,0,0
4765,27,18,2,1,0,0
4271,42,19,2,0,0,0
9167,41,18,3,1,0,0
7501,103,15,1,0,17,0
7804,34,25,2,1,0,0
5456,44,35,2,1,0,0
7291,41,15,2,0,1,0
4596,61,16,3,0,0,0
10822,123,46,5,1,16,0
5192,43,15,2,1,2,0
1824,256,15,2,1,167,0
5343,415,16,2,0,52,1
7042,32,10,2,1,2,0
2133,31,23,2,0,0,0
3011,47,39,4,0,6,6
6987,31,18,1,0,0,0
4599,20,11,1,1,0,0
3403,123,17,3,0,17,0
5078,71,63,4,0,8,8
8870,40,19,1,0,2,0
9659,59,15,2,0,0,0
4844,54,18,3,0,5,0
5462,65,10,3,0,6,1
11425,45,17,2,0,0,0
7582,101,23,3,0,1,0
5633,58,16,3,0,2,0
1670,36,28,2,0,0,0
10088,32,21,1,0,0,0
7166,45,14,2,1,8,1
10058,44,15,2,0,0,0
7435,28,8,1,1,6,0
11320,30,22,2,0,0,0
3275,39,14,4,0,11,11
2026,128,50,4,1,22,0
787,19,11,2,0,4,4
6163,81,19,2,0,24,0
6649,48,23,4,0,0,0
4692,57,22,2,0,0,0
1290,75,23,5,1,1,1
5954,190,13,5,0,39,0
8077,132,16,3,1,6,0
1901,28,8,1,0,0,0
8847,56,16,2,0,0,0
2538,25,17,2,0,0,0
521,34,15,1,1,0,0
7732,65,13,3,0,22,0
10660,132,30,5,1,23,0
2220,26,13,2,0,2,0
3776,27,19,2,0,0,0
9199,77,17,1,0,8,0
6409,35,28,2,0,0,0
3278,29,22,2,0,2,2
6269,60,24,3,0,0,0
223,86,22,3,0,24,0
5865,79,26,2,0,0,0
1217,38,25,2,0,8,8
3772,23,16,2,0,0,0
4370,55,11,2,0,0,0
5612,53,12,2,0,2,1
4065,43,16,2,1,0,0
8050,39,22,3,0,1,0
6271,40,32,2,0,2,2
8190,48,16,2,0,0,0
10403,22,6,1,1,1,0
3882,75,16,3,0,12,0
5499,25,16,2,1,0,0
10225,46,15,1,1,0,0
4756,44,10,1,0,3,0
9405,31,22,2,1,0,0
5268,23,15,2,0,0,0
8484,55,14,2,1,0,0
6349,30,22,2,1,2,2
11220,33,16,2,0,0,0
4040,23,14,3,1,0,0
2921,17,10,1,0,0,0
7678,64,22,3,0,0,0
8747,35,26,2,1,0,0
186,75,44,4,0,0,0
5428,97,26,2,0,25,0
333,93,22,5,0,2,0
5395,53,17,2,0,10,0
11301,21,12,1,1,0,0
1727,33,24,2,1,0,0
6311,38,21,3,0,1,1
10505,36,28,2,0,0,0
10706,40,26,3,0,0,0
7287,27,18,2,1,0,0
4373,57,20,3,0,0,0
10969,127,19,1,0,5,0
615,50,20,3,0,0,0
7245,34,25,2,1,0,0
5643,45,36,3,1,2,2
9666,25,16,2,1,0,0
8952,56,20,2,0,10,0
2849,32,23,2,1,0,0
8699,20,13,2,0,0,0
11284,52,24,1,0,0,0
2082,19,11,2,0,0,0
1447,92,14,3,1,4,0
8506,124,46,5,1,20,0
5542,64,20,2,0,0,0
884,110,12,3,0,5,0
7921,54,14,4,0,6,2
8089,34,25,2,1,0,0
6757,55,24,2,0,2,0
1687,129,54,5,0,22,0
491,77,23,1,0,14,0
4195,36,27,3,1,0,0
5498,91,18,3,1,8,0
798,111,20,4,0,12,0
1122,59,31,5,0,0,0
10005,87,21,2,0,9,0
5999,28,19,2,1,0,0
4124,34,27,2,0,1,1
10372,20,12,2,0,0,0
10447,94,28,3,0,23,0
3424,73,15,3,1,0,0
6252,85,21,2,1,0,0
6966,28,20,2,0,0,0
7184,34,19,2,1,0,0
1072,50,20,3,1,6,0
7656,81,27,1,0,4,0
7922,72,20,2,0,21,1
8296,54,21,2,0,4,0
9585,67,17,2,0,0,0
4248,34,15,1,0,0,0
8669,77,15,2,0,0,0
3346,18,9,2,1,0,0
7341,28,19,2,1,0,0
915,60,16,3,0,0,0
8465,46,29,3,0,0,0
4802,27,18,2,1,0,0
1611,52,17,2,0,0,0
6564,62,11,3,1,0,0
6667,35,26,2,1,0,0
9708,31,23,2,1,0,0
7874,63,26,2,0,3,0
8020,56,14,3,0,11,11
6978,28,19,2,1,0,0
1845,41,17,2,1,0,0
8727,58,18,3,0,0,0
6956,50,16,2,0,0,0
825,23,16,2,0,0,0
4045,30,22,2,0,3,3
8061,49,41,2,0,0,0
10914,81,16,1,1,8,0
8949,113,23,3,1,9,0
6553,48,12,2,1,0,0
7600,52,15,2,0,0,0
7238,25,16,2,1,0,0
10236,39,25,2,0,0,0
11141,41,16,2,1,0,0
3203,68,42,4,0,10,0
840,22,15,2,0,0,0
9026,271,25,14,0,61,0
4845,81,22,3,0,1,0
9448,56,21,2,0,1,0
3113,56,18,2,0,0,0
11238,64,16,3,0,0,0
2919,180,12,6,0,43,0
7837,46,25,3,0,6,6
966,25,17,2,0,0,0
11317,47,16,2,1,0,0
5559,24,16,3,0,0,0
9935,35,16,2,0,0,0
4206,37,28,2,1,2,2
678,17,8,1,1,0,0
7253,63,18,2,0,5,0
4062,155,22,3,0,4,0
10677,76,47,4,0,0,0
107,76,50,4,0,8,0
1874,81,15,2,0,13,0
7557,56,24,2,0,0,0
9934,60,8,2,0,0,0
6084,109,23,2,1,0,0
5696,38,13,2,1,0,0
2675,46,18,1,1,0,0
10363,74,28,2,0,27,2
9598,123,46,5,1,21,0
1315,105,17,3,0,5,0
2203,42,13,2,0,0,0
3067,68,42,4,0,13,0
6159,75,39,3,0,6,0
7636,30,21,2,1,7,7
10000,23,14,2,1,0,0
7531,34,15,3,1,0,0
7195,34,23,1,0,2,2
10481,45,20,3,0,0,0
8989,155,15,3,0,27,0
10380,34,16,3,0,0,0
3807,25,17,1,1,0,0
1288,51,24,2,1,4,4
6496,43,16,2,1,0,0
8214,77,24,2,0,0,0
3144,23,14,3,1,0,0
9483,32,19,2,0,0,0
5791,66,25,2,0,0,0
464,70,16,2,1,4,0
2539,28,21,2,0,0,0
10417,243,60,5,0,85,1
5812,33,25,2,1,0,0
2646,39,20,3,0,1,0
10132,41,18,3,0,0,0
7101,33,20,2,1,0,0
6643,77,23,1,0,21,0
4408,30,19,1,0,0,0
2482,57,39,4,1,1,0
11247,23,14,2,1,0,0
7981,44,25,3,1,8,8
586,37,24,2,1,0,0
336,63,22,2,0,0,0
6119,54,24,2,0,2,0
3968,68,9,3,0,1,1
2752,29,22,2,0,3,3
5766,43,21,2,0,3,0
129,51,17,3,1,0,0
4545,47,16,2,0,0,0
5351,57,20,2,0,0,0
5081,80,16,2,0,0,0
2381,33,21,2,1,0,0
8852,38,22,2,0,0,0
10877,49,14,2,0,0,0
7752,51,15,1,0,0,0
4714,26,18,2,0,0,0
1859,133,95,10,0,5,5
6984,30,23,2,0,0,0
8902,94,27,2,1,0,0
5997,51,25,3,1,0,0
2611,53,12,2,1,0,0
10268,118,42,4,0,13,0
7089,40,20,3,0,0,0
9389,49,24,2,0,0,0
1063,33,24,2,1,0,0
1039,49,30,3,0,0,0
3516,20,12,2,1,0,0
10362,102,13,2,0,5,0
1250,128,50,4,1,24,0
1715,78,12,3,0,7,0
10473,128,50,4,1,19,0
5804,261,13,6,0,41,0
1342,31,22,2,1,0,0
5821,36,19,3,1,0,0
9949,40,33,2,0,0,0
2826,69,15,2,1,0,0
7409,39,20,1,0,0,0
2860,43,15,2,1,0,0
291,56,21,3,1,0,0
5324,127,50,4,1,26,0
10451,30,17,2,0,0,0
4022,140,33,2,1,10,7
1402,33,16,1,0,0,0
7371,98,13,3,1,8,0
147,49,19,1,0,0,0
5329,29,20,2,1,0,0
5857,25,11,1,0,0,0
3852,55,13,3,0,0,0
8757,33,15,2,0,1,0
9682,75,42,6,0,6,6
747,21,9,2,1,0,0
7869,84,20,5,1,7,7
4256,62,16,2,1,5,0
3374,65,16,2,0,0,0
1585,22,15,2,0,0,0
8043,44,18,2,1,0,0
1438,42,19,3,0,0,0
3706,120,21,3,0,0,0
4164,47,17,1,1,0,0
1230,74,20,2,1,2,0
5140,37,29,2,0,2,2
7952,57,40,5,0,0,0
2612,80,23,3,0,6,0
5523,45,36,2,1,0,0
9173,34,8,1,0,1,0
7489,26,17,2,1,0,0
7841,67,39,5,0,4,4
11052,52,20,3,1,0,0
3084,93,13,5,0,1,0
5414,76,19,2,0,0,0
973,31,17,2,1,0,0
9339,26,17,2,1,0,0
393,28,15,2,1,1,0
3828,25,14,1,0,0,0
2175,76,50,4,0,9,0
5991,24,16,2,0,0,0
9918,61,18,3,0,4,0
9972,15,4,1,0,2,1
3653,36,14,1,0,0,0
5331,75,22,2,0,0,0
6967,35,27,2,0,0,0
7969,79,21,3,1,4,0
3958,57,23,2,1,2,0
10820,49,24,3,0,0,0
209,64,39,5,0,4,4
1768,61,7,4,0,0,0
2280,68,42,4,0,13,0
7525,69,19,2,1,2,0
4586,17,10,1,0,0,0
4391,27,20,2,0,0,0
11074,73,40,5,0,0,0
813,44,15,3,0,6,0
7025,33,25,2,0,0,0
4538,25,13,1,1,0,0
8539,92,10,6,1,0,0
7947,50,42,2,0,4,4
2083,34,12,2,1,0,0
3845,145,24,1,1,30,0
6451,77,16,2,1,3,0
946,36,28,2,0,0,0
365,19,11,2,0,0,0
24,126,50,4,0,12,0
8318,40,13,2,0,0,0
7846,30,22,2,1,2,2
5962,24,5,1,0,2,0
314,33,25,2,0,0,0
9219,58,23,1,0,0,0
10959,55,47,3,0,0,0
6827,62,10,1,0,16,0
8410,47,17,2,0,0,0
10169,35,27,2,0,0,0
2882,40,22,2,0,0,0
10578,46,26,2,0,1,0
10857,44,21,3,0,5,0
10282,69,14,1,0,0,0
2597,42,16,2,1,0,0
2975,15,6,1,1,0,0
10254,33,25,2,0,0,0
9433,68,33,3,0,0,0
10614,55,16,3,0,0,0
1803,82,22,4,0,7,0
184,63,26,3,0,0,0
6559,153,39,5,0,22,6
1717,48,18,2,0,4,0
924,21,6,1,0,1,1
5816,36,25,2,0,8,8
761,28,19,4,1,0,0
1074,60,26,2,0,0,0
10126,66,19,3,0,6,0
1804,127,50,4,1,23,0
1529,23,16,2,0,0,0
2690,102,23,3,0,1,0
78,37,16,2,1,0,0
1283,43,35,2,0,0,0
3933,35,15,2,0,0,0
2559,126,50,4,1,17,0
10431,259,13,6,0,47,0
3955,73,13,2,1,0,0
1330,24,15,2,1,0,0
5391,35,26,3,1,0,0
7739,79,14,3,1,0,0
6350,46,16,2,1,0,0
1110,51,20,3,1,6,0
3815,41,17,2,0,0,0
4311,40,14,3,0,14,11
3229,35,22,2,0,1,1
589,25,16,2,1,0,0
10426,40,16,2,1,0,0
10617,65,14,3,0,0,0
411,53,36,2,0,0,0
11080,30,22,2,0,0,0
562,216,18,2,0,72,0
5476,62,16,3,0,0,0
11205,32,24,3,1,0,0
4324,119,42,4,0,19,0
8963,25,10,1,1,5,0
7466,56,25,2,0,0,0
10987,62,26,2,0,0,0
495,53,44,4,1,9,9
2953,69,15,2,0,5,0
4004,62,13,2,0,1,0
9259,26,17,3,1,0,0
9570,21,14,2,0,0,0
1943,60,21,3,1,0,0
1257,85,17,3,1,5,0
949,40,16,2,0,0,0
3498,84,21,2,1,0,0
7236,80,13,3,1,22,0
3654,48,39,2,1,4,4
5736,26,19,2,0,0,0
5740,22,13,2,1,0,0
1637,16,9,1,0,0,0
9306,34,26,2,0,0,0
232,43,18,2,0,0,0
9700,127,50,4,0,18,0
3985,42,21,2,0,0,0
954,77,23,1,0,25,0
7003,28,20,2,0,0,0
1542,38,16,2,0,0,0
4574,42,24,5,0,2,2
5021,55,36,5,0,9,6
5242,56,48,4,0,9,9
1627,79,11,4,0,6,0
1354,23,15,3,1,0,0
6945,80,16,2,0,7,0
7390,40,8,1,1,0,0
9689,55,16,2,1,0,0
8113,72,19,4,0,0,0
5597,39,19,4,0,0,0
506,103,18,2,0,7,0
10897,120,21,2,0,0,0
3686,114,11,3,0,0,0
10840,59,9,2,0,0,0
1657,64,17,3,0,0,0
4091,29,20,2,1,0,0
4237,58,22,3,0,0,0
4151,83,12,1,0,8,0
4951,19,7,1,0,0,0
3964,91,21,1,0,0,0
9129,126,50,4,1,21,0
4557,50,25,3,1,0,0
5215,69,19,4,0,4,0
3836,27,11,1,1,0,0
2781,18,11,2,0,0,0
1614,29,21,2,1,0,0
11021,36,20,2,0,0,0
8001,27,19,2,0,0,0
10513,106,19,2,0,20,0
1885,75,34,2,0,23,0
4031,100,20,3,1,28,7
9033,31,11,1,0,0,0
11275,43,12,3,0,11,0
38,23,12,2,0,0,0
6512,23,14,2,1,0,0
5108,25,18,2,0,0,0
6969,108,23,3,1,13,0
9458,25,16,2,1,0,0
2669,81,24,2,0,6,0
5706,75,37,4,1,8,0
2036,26,13,1,1,0,0
7058,27,14,1,0,0,0
1698,37,28,2,1,0,0
3323,82,34,2,0,0,0
6419,54,13,2,0,26,0
4483,88,21,3,0,0,0
6057,70,16,2,1,3,0
3505,21,13,2,0,0,0
3622,26,18,2,0,0,0
10526,64,23,2,0,0,0
49,159,14,2,0,43,0
201,52,15,2,1,0,0
3898,54,16,2,1,0,0
6863,107,16,2,0,0,0
4944,26,18,2,0,0,0
5123,63,19,2,0,0,0
496,27,15,1,0,0,0
5135,27,16,2,0,1,1
331,47,15,2,0,0,0
2571,44,25,2,0,0,0
6904,29,21,2,0,0,0
1044,159,19,3,0,5,0
1608,43,27,2,0,0,0
7323,68,42,4,0,8,0
5445,51,20,2,0,0,0
4286,35,13,2,0,0,0
5316,51,42,4,1,3,3
2832,38,31,2,0,0,0
4855,48,16,2,0,0,0
7104,64,23,3,1,0,0
7453,35,26,2,1,3,3
5148,67,18,3,0,2,0
10497,60,42,4,0,4,4
3857,26,17,2,1,0,0
2119,36,27,2,1,0,0
4671,39,22,2,0,0,0
10122,23,14,2,1,0,0
1046,197,14,2,0,80,0
11144,83,27,2,1,0,0
5453,50,17,3,0,0,0
361,27,19,2,0,0,0
9287,33,26,2,0,4,4
2813,39,15,2,0,0,0
2235,38,25,2,1,8,8
10408,21,13,2,0,0,0
344,26,17,2,1,0,0
2448,91,12,2,1,9,0
268,109,19,3,1,6,0
6189,59,25,3,0,0,0
8412,68,16,2,0,0,0
2705,43,25,2,0,0,0
3390,39,32,4,0,0,0
3321,23,12,1,0,0,0
7303,105,50,3,0,20,0
3555,118,12,3,1,2,0
3228,55,36,5,0,0,0
4360,163,15,3,0,45,0
11061,45,16,2,1,0,0
11256,43,36,4,0,0,0
2011,17,10,1,0,0,0
10810,48,27,2,0,0,0
10387,89,23,3,1,1,0
8144,47,23,3,0,10,6
5020,155,14,4,1,62,0
4684,39,17,2,1,0,0
1534,90,17,1,0,8,0
3721,33,14,3,0,0,0
6410,58,22,4,0,0,0
10242,56,30,4,0,0,0
1224,33,14,2,1,3,1
4691,137,23,2,1,6,0
6302,36,16,2,1,0,0
5359,26,17,2,1,0,0
1505,34,25,2,1,0,0
11108,25,16,2,1,0,0
4797,83,11,1,1,1,1
2159,40,32,2,0,0,0
9413,28,13,2,1,2,0
5349,33,24,2,1,0,0
9586,30,23,2,0,3,3
11366,83,19,4,1,0,0
3763,29,20,2,1,0,0
8277,24,16,2,0,1,1
2319,57,10,2,0,3,0
4550,36,15,2,0,0,0
255,27,18,2,1,0,0
3299,57,21,3,0,0,0
4257,58,17,2,1,4,0
7832,21,12,1,1,0,0
3447,49,11,2,0,0,0
1202,21,6,1,1,1,0
5199,48,30,2,0,0,0
4189,28,20,2,0,0,0
4798,48,16,2,1,0,0
9520,84,14,2,1,19,0
2951,53,19,3,0,0,0
11391,66,19,3,0,0,0
10845,89,18,2,1,2,0
9118,26,17,2,1,0,0
6247,71,28,2,0,0,0
5779,60,15,2,0,0,0
4576,72,9,2,0,0,0
8588,144,32,5,1,13,13
2905,210,11,2,0,88,0
10100,19,11,1,0,0,0
4937,18,9,1,1,0,0
210,38,29,2,1,3,3
1045,21,12,1,1,0,0
4492,22,15,1,0,0,0
11114,27,8,1,1,3,0
7219,93,20,3,1,10,0
3911,26,14,2,0,2,2
3569,71,18,4,0,10,0
4141,29,21,2,0,0,0
4205,49,13,1,1,0,0
2418,25,17,2,0,2,2
1089,21,13,2,0,4,4
9476,56,21,5,0,2,0
9276,115,31,4,0,8,2
4081,38,13,3,0,2,0
531,71,16,3,0,7,0
283,126,50,4,0,16,0
6856,83,23,1,1,19,0
1922,71,27,3,1,0,0
4863,34,26,2,0,0,0
6497,112,71,12,0,18,12
1218,36,19,2,0,0,0
9341,68,42,4,0,8,0
723,25,16,2,1,0,0
1204,56,19,4,0,0,0
5717,32,24,2,0,0,0
2963,35,28,2,0,0,0
7279,44,19,3,0,0,0
6212,53,12,1,0,8,0
11359,50,13,1,0,3,0
8479,37,19,2,1,0,0
5288,41,12,2,1,0,0
5927,69,17,4,0,0,0
2000,31,22,2,1,0,0
1835,65,18,2,1,0,0
9314,50,15,3,1,4,0
8378,49,18,1,0,3,0
456,46,17,2,1,0,0
2185,37,29,3,1,1,1
3718,39,20,2,0,0,0
8406,56,17,3,0,2,0
11360,62,55,3,0,2,2
10286,77,23,1,0,21,0
3294,24,15,2,1,0,0
4700,19,12,2,0,0,0
1683,27,15,2,0,2,1
1740,39,18,1,0,0,0
2803,27,19,2,0,0,0
5039,61,40,2,0,0,0
1520,163,15,3,0,53,0
5581,28,13,3,0,1,1
1813,46,13,2,0,3,0
3548,96,14,2,0,20,0
5689,31,23,2,0,0,0
2602,28,20,2,0,0,0
7918,37,29,2,0,1,1
2411,35,27,2,0,0,0
7154,34,25,2,1,0,0
10710,29,21,2,0,0,0
4409,47,24,1,0,0,0
9951,24,17,2,0,0,0
4942,23,14,2,1,0,0
9865,54,11,2,1,7,0
11421,117,26,2,0,5,0
10721,43,22,2,0,3,0
9417,22,13,2,1,1,1
4362,84,30,3,0,8,0
11348,32,20,2,0,0,0
3934,28,19,2,1,0,0
627,68,15,2,0,0,0
3136,105,21,4,0,21,0
10648,55,20,2,0,0,0
1261,67,15,2,0,4,0
6085,51,16,2,0,0,0
5015,70,14,1,1,0,0
4068,79,25,2,0,8,0
8859,27,19,2,0,0,0
2807,218,13,1,0,48,0
10371,66,16,2,0,0,0
5387,32,23,3,1,0,0
3180,58,25,2,1,0,0
1527,138,7,2,0,4,0
1017,63,16,3,0,6,0
7483,39,25,2,0,0,0
5946,78,10,4,0,0,0
7870,20,11,2,1,0,0
218,50,17,3,1,1,1
10389,61,30,3,0,8,0
8557,28,19,2,1,0,0
855,61,44,4,0,0,0
4139,87,12,3,0,8,0
8017,45,25,2,0,0,0
4398,23,14,2,1,0,0
10651,47,18,2,0,0,0
2563,40,7,1,0,1,1
4985,27,15,2,1,0,0
958,37,28,4,1,13,13
2696,20,13,2,0,0,0
2154,55,38,5,0,0,0
9835,27,18,2,1,0,0
11095,25,16,2,1,0,0
7262,28,15,1,0,1,1
440,93,26,3,0,0,0
3534,84,32,2,0,0,0
11025,78,22,6,0,15,0
7432,83,14,3,0,6,0
6309,122,33,3,1,6,0
1645,37,19,2,1,0,0
6288,49,14,1,0,0,0
8972,58,14,3,0,0,0
3000,32,20,2,0,0,0
2523,21,12,2,1,0,0
1220,30,21,2,1,0,0
3558,26,18,2,0,0,0
2174,122,29,2,1,9,0
2840,53,16,2,1,0,0
424,27,19,2,0,0,0
11138,56,18,2,1,0,0
8540,34,26,2,0,0,0
7021,62,8,1,1,6,0
3781,78,39,4,1,25,24
4895,77,23,3,0,0,0
2189,50,23,3,1,6,0
1243,69,21,3,0,0,0
9366,79,18,2,1,6,0
6909,55,15,2,0,18,0
4767,55,14,2,0,0,0
6958,90,15,2,0,6,0
10281,35,20,2,0,0,0
116,90,19,4,1,22,0
1829,27,18,2,1,1,1
11147,67,20,2,0,11,0
9693,74,22,3,0,5,0
8232,128,50,4,1,26,0
350,29,20,2,1,0,0
5384,67,30,6,0,0,0
8035,51,26,2,0,0,0
9809,179,11,6,1,12,0
4770,84,10,2,0,23,0
4416,65,18,2,0,0,0
248,86,16,3,0,0,0
4998,43,18,3,1,0,0
5346,69,21,3,0,0,0
67,74,12,2,0,2,0
6869,39,14,2,1,0,0
7436,22,13,2,1,0,0
7603,45,18,3,0,0,0
11308,75,14,2,0,13,0
6731,18,9,1,1,0,0
8499,73,39,5,0,4,4
4892,71,19,2,0,0,0
7097,80,32,4,1,2,0
7679,79,20,2,0,6,0
6640,39,31,2,0,4,4
4110,29,22,2,0,2,2
5752,50,24,1,0,0,0
8543,174,37,2,1,40,2
7057,28,20,1,0,0,0
629,45,17,2,0,3,0
3989,30,16,2,0,0,0
1597,38,30,3,0,4,4
1615,61,15,2,0,0,0
8265,58,29,5,1,1,1
4067,32,24,2,0,0,0
164,39,18,2,1,2,0
11411,59,13,2,0,11,3
6913,57,21,2,0,0,0
10189,54,18,2,1,0,0
6592,77,23,1,0,24,0
8995,243,25,2,1,25,3
10637,64,17,2,0,6,0
1180,75,18,3,1,0,0
3312,127,61,3,1,38,17
7356,47,18,2,0,3,0
5730,106,19,2,0,6,0
9735,97,22,1,1,0,0
1646,97,25,2,1,6,0
9703,27,19,2,0,0,0
1697,44,17,2,0,8,0
6980,24,15,2,1,0,0
1766,74,20,2,1,25,3
4026,51,35,5,0,14,14
2457,63,27,1,1,0,0
6240,71,14,2,1,4,0
7908,17,6,1,0,2,0
437,57,21,2,0,0,0
5134,68,37,4,0,0,0
1569,24,15,2,1,0,0
705,29,20,2,1,0,0
8625,93,21,2,1,8,0
2916,42,14,3,0,5,0
10424,55,24,3,0,0,0
6211,36,15,2,0,0,0
10992,52,18,1,0,2,0
9285,47,12,3,0,5,0
5649,98,16,3,0,7,0
3693,38,29,2,1,6,6
6950,128,50,4,1,23,0
4111,51,18,2,0,0,0
10036,35,16,1,1,0,0
7404,35,20,2,0,0,0
769,56,16,2,0,0,0
5238,63,10,1,0,23,0
3332,113,15,2,1,8,0
4757,30,18,2,1,0,0
3975,125,50,4,1,18,0
713,25,17,2,0,0,0
10612,25,11,1,0,0,0
4089,71,15,3,0,0,0
2588,56,18,2,0,0,0
5944,23,14,2,1,0,0
5894,60,20,3,0,0,0
406,77,16,2,1,0,0
8524,69,35,5,1,13,13
5607,26,14,2,1,0,0
5018,24,15,2,1,0,0
10296,30,22,2,0,0,0
11015,34,15,2,0,0,0
1309,39,30,2,1,0,0
9787,97,16,2,0,0,0
2055,56,11,1,0,1,0
4731,69,23,2,1,0,0
5535,103,16,3,0,7,0
2704,31,23,2,0,0,0
3588,35,18,3,0,0,0
2932,52,15,3,0,1,1
5814,53,40,4,0,0,0
2341,204,20,2,1,28,0
4021,35,14,3,0,11,11
5819,213,11,4,1,25,0
1817,32,24,2,0,0,0
3606,62,16,3,1,0,0
6787,38,19,2,1,0,0
4577,46,31,4,1,10,10
5433,37,22,2,0,0,0
3369,96,16,2,0,0,0
5132,40,31,2,1,0,0
9554,63,19,2,0,11,0
5064,21,12,1,1,0,0
9536,79,28,4,1,21,0
66,88,24,7,1,0,0
7999,48,11,2,0,0,0
5430,31,24,2,0,0,0
4794,44,23,2,0,0,0
10519,45,13,2,0,0,0
4971,17,10,2,0,0,0
3768,85,22,3,0,24,0
5836,24,5,1,0,3,0
4328,30,21,2,1,0,0
6444,210,18,2,1,68,0
9754,55,13,3,0,5,0
9611,72,32,2,1,0,0
2710,210,14,4,0,76,0
10349,69,18,2,1,0,0
3494,133,18,4,1,31,0
6029,31,22,2,1,0,0
4137,34,21,1,0,0,0
2568,70,14,3,0,5,0
9983,33,26,2,0,0,0
