,f1,f2,f4,f25,f26,f27
3533,30,16,2,1,0,0
3534,84,32,2,0,0,0
3535,46,14,3,0,0,0
3536,32,17,1,0,0,0
3537,48,41,4,0,0,0
3538,70,36,2,0,0,0
3539,104,31,2,1,12,3
3540,32,23,2,1,0,0
3541,92,16,2,0,0,0
3542,57,25,3,0,11,0
3543,89,15,2,1,12,0
3544,28,20,2,0,0,0
3545,45,19,1,0,0,0
3546,52,21,1,0,4,0
3547,206,12,4,0,36,9
3548,96,14,2,0,20,0
3549,69,11,1,0,0,0
3550,32,14,2,1,4,0
3551,48,18,3,1,0,0
3552,60,23,3,0,0,0
3553,111,19,3,1,11,0
3554,59,20,3,1,0,0
3555,118,12,3,1,2,0
3556,37,18,2,1,0,0
3557,59,17,3,0,3,0
3558,26,18,2,0,0,0
3559,73,15,3,1,0,0
3560,49,31,2,0,7,6
3561,69,19,3,1,0,0
3562,37,25,2,1,8,8
3563,129,54,5,0,22,0
3564,128,18,7,0,0,0
3565,25,16,2,1,0,0
3566,33,24,2,1,0,0
3567,71,26,2,0,0,0
3568,109,7,1,1,6,0
3569,71,18,4,0,10,0
3570,67,18,3,0,3,0
3571,58,49,2,1,8,8
3572,60,22,3,0,2,0
3573,86,28,3,0,8,0
3574,159,40,6,0,26,6
3575,96,14,2,0,19,0
3576,24,16,2,0,0,0
3577,110,23,3,0,17,0
3578,28,21,2,0,1,1
3579,89,24,4,1,0,0
3580,55,47,4,0,16,16
3581,67,18,3,0,0,0
3582,26,13,2,1,1,0
3583,42,25,3,0,0,0
3584,31,18,2,0,0,0
3585,53,24,3,0,0,0
3586,75,16,2,0,0,0
3587,43,22,2,0,0,0
3588,35,18,3,0,0,0
3589,43,15,2,1,2,0
3590,59,51,4,0,11,11
3591,93,14,2,0,20,0
3592,166,10,3,0,62,0
3593,56,19,2,1,6,0
3594,68,22,3,0,0,0
3595,71,27,1,0,0,0
3596,58,15,8,0,0,0
3597,33,10,2,0,0,0
3598,71,35,2,0,6,0
3599,26,17,1,1,3,3
3600,55,38,3,0,3,3
3601,32,14,2,0,0,0
3602,19,12,2,0,0,0
3603,45,34,4,0,8,7
3604,38,16,2,0,0,0
3605,75,17,4,0,7,0
3606,62,16,3,1,0,0
3607,60,12,3,0,0,0
3608,46,25,2,1,0,0
3609,31,23,1,0,0,0
3610,43,35,2,0,0,0
3611,55,46,2,1,0,0
3612,292,11,2,0,81,0
3613,141,13,1,0,1,0
3614,32,25,2,0,0,0
3615,46,14,2,1,9,0
3616,212,12,8,1,34,0
3617,29,20,2,1,0,0
3618,267,213,14,0,48,43
3619,56,16,1,1,0,0
3620,55,14,2,1,0,0
3621,106,24,2,1,6,0
3622,26,18,2,0,0,0
3623,64,35,5,1,14,14
3624,75,18,3,1,0,0
3625,51,8,1,0,4,0
3626,34,25,2,1,0,0
3627,40,25,2,0,0,0
3628,24,15,2,1,0,0
3629,30,22,2,0,0,0
3630,101,24,2,1,20,0
3631,113,17,3,0,0,0
3632,39,10,1,0,8,4
3633,46,17,3,1,0,0
3634,124,46,5,1,21,0
3635,64,17,3,0,0,0
3636,177,23,3,1,43,2
3637,40,32,2,0,0,0
3638,75,39,3,0,6,0
3639,36,14,2,0,0,0
3640,88,36,3,0,7,1
3641,22,13,2,1,0,0
3642,52,21,2,1,4,0
3643,68,20,2,0,0,0
3644,48,18,2,1,0,0
3645,68,19,2,0,0,0
3646,21,13,1,0,0,0
3647,57,16,3,1,5,1
3648,32,23,2,1,0,0
3649,55,14,2,0,1,0
3650,45,26,2,1,6,3
3651,33,14,2,1,2,1
3652,48,14,2,1,0,0
3653,36,14,1,0,0,0
3654,48,39,2,1,4,4
3655,148,16,2,1,33,0
3656,58,30,5,0,0,0
3657,19,12,2,0,2,2
3658,37,28,2,1,4,4
3659,78,69,4,1,9,9
3660,96,31,2,0,0,0
3661,47,29,2,1,0,0
3662,124,46,5,1,19,0
3663,49,24,2,0,2,0
3664,48,16,2,1,2,0
3665,164,30,6,1,33,0
3666,77,17,2,1,3,0
3667,75,16,2,0,0,0
3668,40,24,3,0,0,0
3669,32,24,2,0,0,0
3670,43,36,2,0,1,1
3671,25,13,2,0,0,0
3672,118,42,4,0,23,0
3673,28,20,2,0,0,0
3674,69,23,3,0,4,0
3675,27,19,3,0,0,0
3676,80,17,2,0,2,0
3677,70,16,2,1,10,0
3678,24,16,2,0,0,0
3679,25,16,3,1,0,0
3680,49,19,2,0,0,0
3681,38,21,2,0,0,0
3682,50,15,2,0,0,0
3683,38,29,2,1,0,0
3684,27,19,3,0,0,0
3685,84,47,4,0,10,0
3686,114,11,3,0,0,0
3687,88,26,2,0,0,0
3688,54,14,1,0,5,0
3689,23,10,1,0,0,0
3690,65,19,2,0,8,0
3691,26,17,2,1,0,0
3692,31,23,3,0,0,0
3693,38,29,2,1,6,6
3694,74,17,3,0,0,0
3695,37,29,2,0,0,0
3696,66,17,3,0,6,0
3697,38,29,2,1,1,1
3698,45,36,2,1,0,0
3699,28,20,2,0,0,0
3700,27,13,2,1,0,0
3701,67,17,1,1,7,0
3702,42,17,3,0,8,3
3703,44,12,4,1,0,0
3704,123,13,3,0,1,0
3705,35,27,4,0,0,0
3706,120,21,3,0,0,0
3707,54,21,2,1,1,0
3708,120,13,3,0,9,0
3709,63,18,3,1,0,0
3710,30,22,2,0,0,0
3711,39,19,2,0,8,0
3712,20,6,1,0,0,0
3713,86,11,2,0,2,1
3714,39,31,2,0,0,0
3715,28,20,2,0,2,2
3716,31,23,2,0,2,2
3717,40,17,3,0,0,0
3718,39,20,2,0,0,0
3719,36,16,2,1,0,0
3720,45,20,3,1,0,0
3721,33,14,3,0,0,0
3722,70,20,4,1,0,0
3723,77,23,1,0,24,0
3724,88,22,4,1,12,0
3725,61,21,2,1,0,0
3726,22,11,3,0,0,0
3727,31,13,2,1,1,0
3728,76,50,4,0,7,0
3729,102,17,2,1,14,0
3730,43,15,2,1,0,0
3731,50,14,3,0,0,0
3732,125,50,4,1,14,0
3733,76,16,3,0,6,0
3734,27,18,2,1,0,0
3735,47,14,2,0,0,0
3736,58,28,2,0,0,0
3737,31,17,2,0,0,0
3738,46,38,2,0,3,3
3739,155,14,1,1,61,0
3740,27,19,2,0,0,0
3741,38,27,2,0,0,0
3742,59,33,2,0,2,1
3743,94,28,3,0,22,0
3744,40,29,1,0,0,0
3745,31,22,2,1,0,0
3746,23,14,1,1,3,3
3747,66,41,6,0,17,17
3748,79,13,3,1,11,0
3749,12,5,1,0,0,0
3750,29,21,2,0,0,0
3751,123,46,5,1,24,0
3752,84,26,4,0,0,0
3753,92,22,2,0,14,0
3754,35,17,2,1,0,0
3755,93,20,2,0,1,0
3756,51,44,5,0,0,0
3757,46,16,2,1,0,0
3758,31,23,2,0,0,0
3759,79,21,3,0,0,0
3760,59,33,8,1,0,0
3761,45,16,2,0,0,0
3762,64,16,3,0,0,0
3763,29,20,2,1,0,0
3764,57,12,4,0,0,0
3765,22,13,2,1,0,0
3766,235,22,4,0,100,0
3767,23,16,2,0,0,0
3768,85,22,3,0,24,0
3769,31,22,2,1,0,0
3770,60,24,2,0,2,0
3771,28,21,2,0,1,1
3772,23,16,2,0,0,0
3773,25,10,2,0,4,4
3774,22,13,2,1,0,0
3775,34,6,2,0,1,0
3776,27,19,2,0,0,0
3777,23,16,2,0,0,0
3778,25,16,3,1,0,0
3779,54,14,2,1,0,0
3780,44,22,3,1,0,0
3781,78,39,4,1,25,24
3782,56,21,2,0,0,0
3783,38,15,2,0,0,0
3784,70,20,2,0,0,0
3785,138,11,3,1,4,0
3786,53,40,4,0,3,3
3787,163,19,4,0,50,0
3788,41,23,2,1,0,0
3789,50,18,3,1,0,0
3790,34,25,2,1,0,0
3791,72,23,2,1,1,0
3792,55,18,4,0,6,0
3793,37,20,3,1,0,0
3794,35,27,2,0,0,0
3795,24,15,2,1,0,0
3796,38,29,2,1,0,0
3797,39,30,2,1,0,0
3798,22,13,2,1,0,0
3799,77,23,1,0,20,0
3800,64,16,1,0,19,0
3801,95,26,2,0,0,0
3802,35,15,1,0,4,0
3803,82,17,3,0,0,0
3804,81,12,2,1,5,0
3805,31,24,3,0,0,0
3806,19,11,2,0,3,3
3807,25,17,1,1,0,0
3808,32,24,2,0,0,0
3809,37,23,3,0,0,0
3810,21,7,1,1,1,0
3811,89,18,5,0,23,0
3812,82,16,3,0,21,1
3813,38,22,2,0,1,1
3814,25,16,2,1,2,2
3815,41,17,2,0,0,0
3816,141,36,2,1,7,0
3817,87,21,2,0,20,0
3818,416,16,2,1,51,0
3819,58,0,2,0,5,0
3820,96,14,4,1,4,0
3821,32,23,2,1,0,0
3822,23,15,2,0,0,0
3823,17,9,1,0,0,0
3824,42,34,2,1,0,0
3825,72,19,4,1,0,0
3826,33,11,2,0,0,0
3827,41,32,2,1,0,0
3828,25,14,1,0,0,0
3829,105,21,1,0,16,1
3830,47,15,2,0,0,0
3831,110,19,2,0,26,0
3832,33,26,2,0,1,1
3833,60,15,3,0,1,1
3834,26,18,2,0,2,2
3835,23,15,2,0,0,0
3836,27,11,1,1,0,0
3837,43,10,1,1,0,0
3838,88,21,2,0,1,0
3839,46,24,1,0,0,0
3840,27,11,2,0,0,0
3841,35,19,2,0,2,0
3842,40,16,2,0,0,0
3843,41,14,3,0,4,0
3844,71,19,3,1,0,0
3845,145,24,1,1,30,0
3846,126,10,3,0,5,0
3847,31,23,2,0,0,0
3848,27,18,2,1,0,0
3849,106,17,3,0,32,0
3850,45,18,3,0,0,0
3851,39,15,3,1,1,1
3852,55,13,3,0,0,0
3853,40,21,2,1,3,3
3854,46,21,2,0,0,0
3855,24,16,2,0,0,0
3856,32,24,1,0,0,0
3857,26,17,2,1,0,0
3858,73,25,3,0,3,3
3859,27,17,2,0,0,0
3860,54,11,1,1,0,0
3861,48,24,3,0,0,0
3862,25,16,3,1,1,1
3863,74,21,2,0,4,0
3864,53,15,3,0,7,0
3865,35,28,2,0,1,1
3866,28,19,2,1,0,0
3867,68,21,5,0,0,0
3868,39,19,1,1,0,0
3869,48,7,1,1,5,1
3870,92,73,5,0,0,0
3871,96,19,3,0,8,0
3872,66,19,4,0,0,0
3873,27,19,2,0,0,0
3874,25,17,3,0,0,0
3875,35,27,3,0,0,0
3876,162,15,7,1,34,0
3877,52,12,3,0,0,0
3878,44,25,2,1,0,0
3879,62,18,2,0,0,0
3880,74,18,3,0,0,0
3881,65,16,2,0,0,0
3882,75,16,3,0,12,0
3883,129,16,2,0,1,0
3884,29,11,1,1,0,0
3885,68,40,6,0,2,2
3886,80,27,3,1,26,0
3887,82,17,2,0,1,0
3888,85,11,2,0,2,0
3889,24,15,2,1,0,0
3890,106,20,3,1,5,0
3891,101,37,2,0,20,0
3892,25,17,2,0,0,0
3893,43,27,4,0,5,5
3894,27,18,2,1,0,0
3895,37,29,3,0,0,0
3896,28,19,2,1,0,0
3897,83,17,4,1,4,0
3898,54,16,2,1,0,0
3899,26,19,2,0,0,0
3900,80,35,4,0,3,2
3901,62,19,2,1,0,0
3902,119,17,2,0,0,0
3903,65,24,3,0,0,0
3904,153,25,2,1,70,0
3905,124,46,5,1,16,0
3906,56,23,2,1,2,0
3907,41,34,2,0,0,0
3908,23,14,2,1,0,0
3909,52,25,3,0,6,6
3910,25,18,2,0,2,2
3911,26,14,2,0,2,2
3912,28,20,2,0,0,0
3913,67,11,3,0,6,0
3914,33,14,2,1,8,5
3915,63,16,2,0,0,0
3916,46,7,2,1,4,0
3917,58,50,5,0,4,4
3918,31,22,2,1,0,0
3919,68,10,2,0,3,3
3920,92,27,3,0,4,0
3921,45,14,2,0,5,0
3922,37,15,3,0,0,0
3923,71,62,4,1,6,6
3924,31,23,2,0,0,0
3925,43,16,2,1,0,0
3926,23,7,1,1,0,0
3927,35,23,2,0,0,0
3928,48,15,2,0,0,0
3929,29,21,2,0,0,0
3930,24,16,3,0,0,0
3931,76,50,4,0,8,0
3932,54,15,2,1,0,0
3933,35,15,2,0,0,0
3934,28,19,2,1,0,0
3935,22,14,2,0,0,0
3936,28,19,2,1,1,1
3937,36,28,2,0,0,0
3938,35,26,2,1,0,0
3939,71,20,4,0,0,0
3940,29,20,2,1,0,0
3941,31,22,2,1,0,0
3942,373,35,3,1,49,1
3943,37,20,1,1,3,0
3944,84,19,3,0,4,0
3945,26,18,2,0,1,1
3946,128,50,4,1,22,0
3947,41,16,2,1,0,0
3948,80,15,2,0,21,0
3949,19,10,1,1,0,0
3950,79,16,2,0,0,0
3951,32,23,2,1,0,0
3952,21,13,2,0,0,0
3953,52,20,3,0,0,0
3954,98,14,4,0,31,11
3955,73,13,2,1,0,0
3956,65,26,2,0,6,0
3957,50,15,3,0,0,0
3958,57,23,2,1,2,0
3959,77,14,2,0,24,0
3960,101,37,2,0,18,0
3961,162,11,6,0,43,0
3962,52,25,3,0,0,0
3963,22,13,2,1,0,0
3964,91,21,1,0,0,0
3965,20,13,1,0,0,0
3966,55,28,2,0,4,4
3967,101,37,2,0,15,0
3968,68,9,3,0,1,1
3969,43,15,2,1,3,0
3970,24,16,2,0,0,0
3971,44,35,2,1,0,0
3972,23,15,2,0,0,0
3973,37,28,2,1,0,0
3974,24,15,2,1,0,0
3975,125,50,4,1,18,0
3976,164,21,6,0,33,0
3977,83,16,2,1,1,0
3978,34,27,2,0,0,0
3979,41,32,2,1,0,0
3980,45,10,2,0,10,0
3981,32,23,2,1,6,6
3982,77,18,3,1,1,0
3983,87,21,2,1,8,0
3984,33,26,2,0,1,1
3985,42,21,2,0,0,0
3986,95,43,3,0,12,3
3987,22,14,2,0,0,0
3988,74,24,3,1,6,0
3989,30,16,2,0,0,0
3990,54,14,3,0,0,0
3991,97,13,2,0,5,0
3992,34,26,2,0,4,4
3993,58,16,2,0,0,0
3994,33,14,2,1,5,1
3995,30,22,2,0,0,0
3996,58,17,1,0,0,0
3997,58,25,2,0,5,0
3998,25,16,2,1,0,0
3999,160,20,2,0,42,0
4000,39,13,1,1,12,0
4001,91,18,2,0,0,0
4002,123,46,5,1,22,0
4003,31,13,1,0,0,0
4004,62,13,2,0,1,0
4005,22,14,2,0,0,0
4006,67,19,3,0,4,0
4007,118,12,4,0,28,3
4008,83,28,4,1,9,0
4009,41,16,2,0,0,0
4010,55,20,3,1,0,0
4011,62,15,4,1,15,0
4012,19,11,1,0,0,0
4013,20,13,2,0,0,0
4014,54,19,2,1,0,0
4015,45,23,4,0,3,3
4016,17,10,2,0,0,0
4017,29,15,2,1,0,0
4018,49,20,2,0,0,0
4019,21,6,1,0,1,0
4020,42,20,3,1,2,2
4021,35,14,3,0,11,11
4022,140,33,2,1,10,7
4023,32,23,2,1,0,0
4024,28,21,2,0,0,0
4025,76,50,4,0,5,0
4026,51,35,5,0,14,14
4027,50,12,3,0,0,0
4028,40,25,2,0,0,0
4029,15,8,1,0,0,0
4030,66,26,3,0,0,0
4031,100,20,3,1,28,7
4032,32,20,2,0,4,0
4033,97,21,2,0,0,0
4034,67,10,2,0,3,3
4035,45,14,2,1,2,0
4036,226,21,3,0,106,4
4037,57,18,1,0,0,0
4038,73,12,1,0,8,0
4039,62,44,4,0,11,11
4040,23,14,3,1,0,0
4041,55,13,3,0,0,0
4042,42,17,2,0,0,0
4043,21,14,2,0,0,0
4044,149,32,5,1,18,0
4045,30,22,2,0,3,3
4046,77,23,1,0,20,0
4047,34,16,2,1,0,0
4048,46,16,2,1,0,0
4049,47,16,3,1,0,0
4050,202,18,2,0,24,0
4051,65,24,1,1,8,0
4052,99,24,3,0,0,0
4053,47,22,2,1,2,2
4054,57,20,1,0,2,0
4055,98,26,2,0,25,0
4056,22,13,1,1,0,0
4057,93,21,2,1,0,0
4058,58,0,1,0,6,0
4059,55,16,2,1,9,0
4060,73,21,3,0,6,0
4061,94,24,2,1,9,0
4062,155,22,3,0,4,0
4063,202,13,2,1,76,0
4064,49,19,2,0,0,0
4065,43,16,2,1,0,0
4066,26,18,2,0,0,0
4067,32,24,2,0,0,0
4068,79,25,2,0,8,0
4069,41,18,2,0,0,0
4070,28,20,2,0,0,0
4071,81,27,2,0,22,0
4072,67,25,3,1,0,0
4073,118,26,2,0,5,0
4074,57,16,2,1,0,0
4075,23,16,1,0,0,0
4076,124,29,3,0,0,0
4077,25,17,2,0,0,0
4078,38,25,2,0,0,0
4079,43,19,3,0,0,0
4080,35,27,2,0,0,0
4081,38,13,3,0,2,0
4082,28,13,3,0,0,0
4083,53,15,2,0,0,0
4084,34,25,2,1,0,0
4085,169,21,3,0,26,0
4086,102,6,3,1,37,0
4087,65,17,2,0,2,0
4088,31,22,3,1,0,0
4089,71,15,3,0,0,0
4090,49,16,6,1,0,0
4091,29,20,2,1,0,0
4092,40,18,3,0,1,0
4093,52,17,2,0,0,0
4094,97,17,2,0,0,0
4095,99,16,2,0,0,0
4096,70,15,3,0,0,0
4097,29,22,2,0,0,0
4098,35,26,2,1,0,0
4099,58,22,2,0,2,0
4100,65,16,3,0,0,0
4101,44,37,2,0,1,1
4102,20,11,2,1,0,0
4103,81,20,2,0,0,0
4104,37,16,2,1,0,0
4105,77,23,3,0,6,0
4106,74,23,3,1,0,0
4107,73,41,4,1,3,3
4108,25,18,2,0,2,2
4109,45,14,3,0,8,0
4110,29,22,2,0,2,2
4111,51,18,2,0,0,0
4112,28,21,3,0,3,3
4113,43,11,2,0,0,0
4114,62,10,1,0,18,0
4115,38,30,2,0,0,0
4116,68,20,3,0,0,0
4117,26,18,2,0,0,0
4118,32,22,2,0,0,0
4119,32,23,2,1,0,0
4120,93,17,3,1,1,1
4121,31,23,2,0,0,0
4122,27,19,3,0,0,0
4123,91,18,2,0,15,0
4124,34,27,2,0,1,1
4125,38,17,2,0,0,0
4126,91,19,3,1,11,0
4127,34,13,1,0,0,0
4128,39,25,2,0,0,0
4129,34,15,2,0,0,0
4130,23,16,2,0,1,1
4131,20,12,2,0,0,0
4132,37,10,1,0,0,0
4133,54,18,3,0,0,0
4134,35,19,2,0,0,0
4135,42,22,2,0,0,0
4136,46,27,2,1,0,0
4137,34,21,1,0,0,0
4138,88,28,3,0,7,1
4139,87,12,3,0,8,0
4140,56,28,2,0,0,0
4141,29,21,2,0,0,0
4142,40,32,2,0,1,1
4143,26,17,2,1,0,0
4144,45,16,2,0,0,0
4145,70,17,2,1,0,0
4146,76,12,3,1,6,0
4147,30,22,2,0,0,0
4148,77,23,1,0,22,0
4149,128,50,4,1,20,0
4150,61,13,2,0,3,0
4151,83,12,1,0,8,0
4152,102,27,2,1,12,0
4153,177,19,2,1,5,0
4154,33,24,3,1,0,0
4155,24,16,2,0,0,0
4156,39,16,2,1,0,0
4157,73,22,3,0,0,0
4158,32,23,2,1,0,0
4159,76,50,4,0,9,0
4160,119,11,3,0,0,0
4161,127,50,4,0,16,0
4162,53,17,2,0,10,0
4163,43,12,1,0,1,0
4164,47,17,1,1,0,0
4165,148,15,7,1,9,0
4166,24,15,2,1,1,1
4167,30,23,2,0,0,0
4168,29,20,2,1,0,0
4169,87,17,3,0,0,0
4170,144,46,7,1,42,3
4171,54,16,3,0,0,0
4172,18,4,1,1,1,0
4173,58,26,3,0,0,0
4174,30,15,2,0,0,0
4175,105,17,4,0,0,0
4176,147,30,6,1,21,0
4177,45,21,2,0,0,0
4178,19,11,2,0,3,3
4179,31,20,1,1,0,0
4180,69,42,4,1,11,0
4181,44,13,2,0,1,1
4182,124,13,3,0,4,0
4183,31,23,2,0,0,0
4184,100,18,3,0,21,0
4185,41,33,4,0,0,0
4186,30,21,2,1,0,0
4187,58,40,4,0,3,3
4188,58,25,3,0,0,0
4189,28,20,2,0,0,0
4190,126,61,3,0,36,17
4191,115,42,4,0,20,0
4192,107,19,2,0,20,0
4193,44,18,3,1,0,0
4194,63,16,2,0,0,0
4195,36,27,3,1,0,0
4196,51,15,2,1,2,0
4197,132,16,3,1,4,0
4198,89,17,3,1,10,0
4199,63,17,2,0,0,0
4200,21,14,1,0,1,1
4201,46,30,2,0,2,0
4202,26,18,3,0,2,2
4203,51,17,3,1,0,0
4204,21,13,2,0,0,0
4205,49,13,1,1,0,0
4206,37,28,2,1,2,2
4207,49,17,3,0,0,0
4208,43,24,2,1,0,0
4209,254,29,3,1,46,15
4210,58,32,3,0,0,0
4211,38,22,2,1,0,0
4212,45,25,3,1,0,0
4213,48,21,3,0,2,0
4214,144,33,2,1,9,0
4215,100,18,3,0,20,0
4216,49,16,2,1,0,0
4217,109,27,4,1,3,0
4218,44,21,3,0,1,0
4219,40,31,2,1,3,3
4220,43,14,3,0,6,0
4221,33,12,3,1,0,0
4222,43,25,5,1,0,0
4223,25,12,1,1,0,0
4224,38,16,2,0,2,0
4225,31,23,2,0,0,0
4226,33,25,2,0,0,0
4227,36,19,2,1,0,0
4228,29,20,2,1,0,0
4229,91,16,1,0,0,0
4230,54,12,1,0,0,0
4231,28,20,1,0,0,0
4232,26,17,2,1,0,0
4233,50,23,3,0,1,0
4234,41,16,2,1,0,0
4235,43,26,3,0,3,3
4236,43,16,2,0,0,0
4237,58,22,3,0,0,0
4238,406,26,2,0,69,1
4239,61,18,2,0,0,0
4240,27,19,2,0,0,0
4241,31,23,2,0,0,0
4242,89,35,2,0,23,0
4243,59,10,2,0,0,0
4244,45,36,2,1,0,0
4245,33,22,1,0,0,0
4246,41,13,1,0,0,0
4247,294,34,3,1,54,0
4248,34,15,1,0,0,0
4249,32,17,2,0,0,0
4250,24,15,2,1,0,0
4251,46,19,2,0,0,0
4252,22,14,2,0,0,0
4253,264,18,4,1,64,0
4254,20,13,1,0,2,2
4255,31,18,2,0,0,0
4256,62,16,2,1,5,0
4257,58,17,2,1,4,0
4258,69,15,4,0,8,0
4259,159,33,4,0,11,0
4260,51,17,2,0,0,0
4261,41,17,3,0,0,0
4262,81,14,3,0,0,0
4263,18,11,2,0,1,1
4264,103,24,2,0,12,0
4265,89,18,3,0,0,0
4266,54,12,3,0,1,0
4267,39,22,2,0,1,0
4268,118,42,4,1,24,0
4269,86,11,2,1,7,0
4270,39,16,3,0,5,0
4271,42,19,2,0,0,0
4272,18,10,1,0,0,0
4273,43,15,2,1,3,0
4274,50,15,2,0,0,0
4275,24,16,2,0,0,0
4276,24,16,3,0,0,0
4277,17,5,1,1,2,1
4278,45,19,3,1,0,0
4279,34,25,2,1,0,0
4280,33,13,2,0,0,0
4281,41,27,2,0,0,0
4282,35,28,2,0,0,0
4283,38,19,3,0,0,0
4284,50,17,3,0,0,0
4285,49,19,2,1,0,0
4286,35,13,2,0,0,0
4287,38,25,2,1,0,0
4288,50,14,2,0,0,0
4289,75,19,2,1,12,0
4290,54,17,2,1,0,0
4291,45,14,3,0,8,0
4292,21,14,1,0,0,0
4293,268,26,3,0,39,3
4294,25,16,2,1,0,0
4295,31,24,2,0,0,0
4296,202,11,2,0,68,0
4297,33,24,2,1,0,0
4298,26,14,2,1,0,0
4299,67,17,3,0,19,0
4300,77,20,3,1,1,0
4301,27,18,2,1,0,0
4302,65,19,3,0,12,0
4303,34,14,2,0,0,0
4304,35,20,2,0,0,0
4305,42,13,2,0,2,0
4306,34,27,2,0,0,0
4307,56,22,3,0,0,0
4308,120,42,4,1,24,0
4309,18,5,1,0,2,0
4310,84,16,2,1,6,0
4311,40,14,3,0,14,11
4312,37,25,2,1,8,8
4313,28,19,2,1,0,0
4314,41,22,2,0,0,0
4315,57,20,2,0,0,0
4316,39,20,2,0,0,0
4317,59,18,2,0,0,0
4318,59,16,2,1,0,0
4319,53,28,3,0,0,0
4320,132,16,3,1,6,0
4321,38,21,2,1,1,1
4322,31,18,2,1,0,0
4323,56,13,3,1,0,0
4324,119,42,4,0,19,0
4325,35,15,2,1,3,0
4326,57,21,3,0,3,0
4327,27,18,2,1,0,0
4328,30,21,2,1,0,0
4329,65,31,5,1,10,10
4330,31,9,1,0,0,0
4331,34,15,2,0,0,0
4332,75,27,4,0,3,0
4333,62,16,2,1,10,0
4334,56,21,2,0,0,0
4335,99,15,2,1,7,0
4336,40,31,4,1,10,10
4337,79,21,2,0,0,0
4338,77,16,2,1,4,0
4339,22,13,2,1,0,0
4340,84,17,3,0,8,0
4341,36,29,2,0,0,0
4342,43,31,2,0,0,0
4343,117,42,4,0,26,0
4344,84,27,3,0,5,0
4345,47,12,3,0,11,0
4346,52,14,4,0,1,0
4347,33,19,2,0,1,1
4348,63,20,3,0,0,0
4349,22,13,2,1,0,0
4350,31,16,2,0,0,0
4351,28,19,2,1,0,0
4352,23,14,2,1,0,0
4353,63,27,1,0,0,0
4354,35,17,2,0,0,0
4355,36,18,2,1,0,0
4356,56,12,3,1,2,0
4357,33,26,2,0,4,4
4358,30,22,2,0,0,0
4359,37,28,2,1,0,0
4360,163,15,3,0,45,0
4361,177,11,4,0,33,0
4362,84,30,3,0,8,0
4363,35,27,2,0,0,0
4364,40,32,2,0,0,0
4365,42,11,2,0,0,0
4366,43,16,2,1,0,0
4367,77,17,1,0,0,0
4368,33,17,2,0,0,0
4369,60,26,3,0,0,0
4370,55,11,2,0,0,0
4371,49,15,3,0,1,0
4372,31,23,2,0,0,0
4373,57,20,3,0,0,0
4374,83,24,2,0,4,0
4375,34,27,3,0,0,0
4376,42,33,4,1,0,0
4377,61,23,3,0,0,0
4378,132,16,3,1,8,0
4379,94,7,2,0,2,0
4380,80,14,4,1,4,0
4381,38,29,2,1,0,0
4382,33,25,2,0,0,0
4383,51,22,2,0,5,5
4384,45,19,2,0,0,0
4385,73,12,5,0,9,9
4386,31,12,3,0,0,0
4387,57,19,3,1,0,0
4388,50,11,2,1,0,0
4389,28,11,1,1,0,0
4390,93,22,1,0,28,0
4391,27,20,2,0,0,0
4392,22,14,2,0,0,0
4393,22,14,2,0,0,0
4394,55,14,2,0,0,0
4395,45,30,3,1,3,3
4396,110,6,5,1,16,0
4397,47,26,2,0,0,0
4398,23,14,2,1,0,0
4399,49,40,2,1,0,0
4400,29,10,2,0,0,0
4401,25,11,2,0,0,0
4402,54,16,2,1,0,0
4403,22,13,2,1,0,0
4404,29,16,1,0,0,0
4405,24,16,2,0,0,0
4406,31,17,2,1,0,0
4407,62,17,3,0,6,0
4408,30,19,1,0,0,0
4409,47,24,1,0,0,0
4410,94,23,3,0,4,0
4411,127,50,4,1,26,0
4412,43,36,4,0,0,0
4413,29,21,2,0,5,5
4414,30,21,2,1,0,0
4415,23,14,2,1,0,0
4416,65,18,2,0,0,0
4417,126,50,4,0,21,0
4418,27,18,2,1,0,0
4419,51,26,2,0,0,0
4420,47,10,2,0,4,0
4421,57,30,3,0,0,0
4422,45,28,4,0,9,9
4423,36,12,1,1,0,0
4424,32,22,2,0,0,0
4425,36,20,2,0,0,0
4426,66,18,3,0,0,0
4427,27,18,2,1,0,0
4428,238,24,14,1,37,0
4429,18,10,2,0,0,0
4430,25,16,2,1,0,0
4431,59,15,1,0,0,0
4432,94,26,3,0,7,0
4433,42,10,1,1,0,0
4434,44,16,3,1,0,0
4435,43,15,2,1,0,0
4436,68,19,2,0,1,0
4437,26,18,1,0,0,0
4438,74,12,1,0,0,0
4439,45,16,2,1,0,0
4440,19,11,3,0,8,8
4441,69,42,4,1,6,0
4442,47,7,1,1,7,1
4443,51,12,4,0,9,9
4444,38,30,3,0,1,1
4445,59,12,3,0,2,0
4446,40,23,3,0,3,3
4447,38,30,2,0,0,0
4448,58,40,4,0,3,3
4449,27,19,2,0,0,0
4450,49,25,2,0,0,0
4451,50,25,2,0,3,0
4452,28,19,2,1,0,0
4453,31,23,2,0,0,0
4454,34,7,1,0,1,1
4455,131,54,5,0,16,0
4456,74,32,3,1,13,13
4457,48,31,3,0,3,3
4458,68,37,2,0,0,0
4459,36,27,2,1,0,0
4460,28,19,2,1,0,0
4461,21,7,1,1,3,0
4462,39,22,2,1,0,0
4463,31,23,2,0,0,0
4464,33,0,2,1,3,0
